event,week,queries,main_topic
rabotino,15.04.2024,16487,W
rabotino,22.04.2024,13870,W
rabotino,29.04.2024,34286,W
rabotino,06.05.2024,17344,W
rabotino,13.05.2024,45652,W
rabotino,20.05.2024,11529,W
rabotino,27.05.2024,8575,W
rabotino,03.06.2024,8361,W
rabotino,10.06.2024,7395,W
rabotino,17.06.2024,6497,W
rabotino,24.06.2024,5565,W
rabotino,01.07.2024,5640,W
rabotino,08.07.2024,5331,W
rabotino,15.07.2024,5666,W
rabotino,22.07.2024,5105,W
rabotino,29.07.2024,5523,W
vibori_2024,15.01.2024,315445,P
vibori_2024,22.01.2024,339191,P
vibori_2024,29.01.2024,350996,P
vibori_2024,05.02.2024,392005,P
vibori_2024,12.02.2024,422508,P
vibori_2024,19.02.2024,418644,P
vibori_2024,26.02.2024,655972,P
vibori_2024,04.03.2024,744498,P
vibori_2024,11.03.2024,3603540,P
vibori_2024,18.03.2024,1739550,P
vibori_2024,25.03.2024,217832,P
vibori_2024,01.04.2024,134703,P
vibori_2024,08.04.2024,107063,P
vibori_2024,15.04.2024,81884,P
vibori_2024,22.04.2024,74097,P
vibori_2024,29.04.2024,63983,P
vibori_2024,06.05.2024,91177,P
vibori_2024,13.05.2024,78236,P
vibori_2024,20.05.2024,78259,P
vibori_2024,27.05.2024,56532,P
vibori_2024,03.06.2024,52139,P
vibori_2024,10.06.2024,47656,P
vibori_2024,17.06.2024,41207,P
vibori_2024,24.06.2024,57843,P
vibori_2024,01.07.2024,57877,P
vibori_2024,08.07.2024,50339,P
vibori_2024,15.07.2024,74664,P
vibori_2024,22.07.2024,67928,P
vibori_2024,29.07.2024,43770,P
Krokus,15.01.2024,97787,DIS
Krokus,22.01.2024,103740,DIS
Krokus,29.01.2024,94321,DIS
Krokus,05.02.2024,113879,DIS
Krokus,12.02.2024,116291,DIS
Krokus,19.02.2024,130011,DIS
Krokus,26.02.2024,165975,DIS
Krokus,04.03.2024,187653,DIS
Krokus,11.03.2024,139532,DIS
Krokus,18.03.2024,21229211,DIS
Krokus,25.03.2024,8718367,DIS
Krokus,01.04.2024,1446156,DIS
Krokus,08.04.2024,785296,DIS
Krokus,15.04.2024,538746,DIS
Krokus,22.04.2024,412466,DIS
Krokus,29.04.2024,321228,DIS
Krokus,06.05.2024,267618,DIS
Krokus,13.05.2024,245109,DIS
Krokus,20.05.2024,212844,DIS
Krokus,27.05.2024,214802,DIS
Krokus,03.06.2024,174774,DIS
Krokus,10.06.2024,169795,DIS
Krokus,17.06.2024,180130,DIS
Krokus,24.06.2024,156565,DIS
Krokus,01.07.2024,121028,DIS
Krokus,08.07.2024,118420,DIS
Krokus,15.07.2024,123475,DIS
Krokus,22.07.2024,115523,DIS
Krokus,29.07.2024,120484,DIS
utkin_death,15.01.2024,41754,D
utkin_death,22.01.2024,38389,D
utkin_death,29.01.2024,35450,D
utkin_death,05.02.2024,46089,D
utkin_death,12.02.2024,38282,D
utkin_death,19.02.2024,35683,D
utkin_death,26.02.2024,36671,D
utkin_death,04.03.2024,42456,D
utkin_death,11.03.2024,41584,D
utkin_death,18.03.2024,1486654,D
utkin_death,25.03.2024,159590,D
utkin_death,01.04.2024,76207,D
utkin_death,08.04.2024,56788,D
utkin_death,15.04.2024,48014,D
utkin_death,22.04.2024,48185,D
utkin_death,29.04.2024,44593,D
utkin_death,06.05.2024,43339,D
utkin_death,13.05.2024,41906,D
utkin_death,20.05.2024,37184,D
utkin_death,27.05.2024,56112,D
utkin_death,03.06.2024,39281,D
utkin_death,10.06.2024,50281,D
utkin_death,17.06.2024,36117,D
utkin_death,24.06.2024,35482,D
utkin_death,01.07.2024,34715,D
utkin_death,08.07.2024,32132,D
utkin_death,15.07.2024,31020,D
utkin_death,22.07.2024,30596,D
utkin_death,29.07.2024,32124,D
karl_3,01.01.2024,11153,P
karl_3,08.01.2024,13585,P
karl_3,15.01.2024,15675,P
karl_3,22.01.2024,15485,P
karl_3,29.01.2024,13553,P
karl_3,05.02.2024,69052,P
karl_3,12.02.2024,18418,P
karl_3,19.02.2024,14094,P
karl_3,26.02.2024,38110,P
karl_3,04.03.2024,15924,P
karl_3,11.03.2024,13791,P
karl_3,18.03.2024,301046,P
karl_3,25.03.2024,19178,P
karl_3,01.04.2024,19325,P
karl_3,08.04.2024,15860,P
karl_3,15.04.2024,14051,P
karl_3,22.04.2024,15380,P
karl_3,29.04.2024,12252,P
karl_3,06.05.2024,11848,P
karl_3,13.05.2024,22107,P
karl_3,20.05.2024,17838,P
karl_3,27.05.2024,12216,P
karl_3,03.06.2024,12543,P
karl_3,10.06.2024,13702,P
karl_3,17.06.2024,10679,P
karl_3,24.06.2024,9672,P
schirvindt,01.01.2024,82993,D
schirvindt,08.01.2024,44911,D
schirvindt,15.01.2024,43200,D
schirvindt,22.01.2024,28697,D
schirvindt,29.01.2024,24493,D
schirvindt,05.02.2024,18968,D
schirvindt,12.02.2024,18963,D
schirvindt,19.02.2024,28349,D
schirvindt,26.02.2024,25964,D
schirvindt,04.03.2024,31468,D
schirvindt,11.03.2024,2076356,D
schirvindt,18.03.2024,1041343,D
schirvindt,25.03.2024,98178,D
schirvindt,01.04.2024,53635,D
schirvindt,08.04.2024,137067,D
schirvindt,15.04.2024,51624,D
schirvindt,22.04.2024,53231,D
schirvindt,29.04.2024,31336,D
schirvindt,06.05.2024,21256,D
schirvindt,13.05.2024,18317,D
schirvindt,20.05.2024,17661,D
schirvindt,27.05.2024,15059,D
schirvindt,03.06.2024,19749,D
schirvindt,10.06.2024,18718,D
schirvindt,17.06.2024,16634,D
schirvindt,24.06.2024,16572,D
dragons_dogma,01.01.2024,3293,C
dragons_dogma,08.01.2024,4262,C
dragons_dogma,15.01.2024,4642,C
dragons_dogma,22.01.2024,4889,C
dragons_dogma,29.01.2024,7552,C
dragons_dogma,05.02.2024,5196,C
dragons_dogma,12.02.2024,6026,C
dragons_dogma,19.02.2024,6137,C
dragons_dogma,26.02.2024,13112,C
dragons_dogma,04.03.2024,33495,C
dragons_dogma,11.03.2024,43865,C
dragons_dogma,18.03.2024,229384,C
dragons_dogma,25.03.2024,234357,C
dragons_dogma,01.04.2024,137180,C
dragons_dogma,08.04.2024,87632,C
dragons_dogma,15.04.2024,67850,C
dragons_dogma,22.04.2024,51861,C
dragons_dogma,29.04.2024,46813,C
dragons_dogma,06.05.2024,56497,C
dragons_dogma,13.05.2024,34665,C
dragons_dogma,20.05.2024,28146,C
dragons_dogma,27.05.2024,23811,C
dragons_dogma,03.06.2024,22916,C
dragons_dogma,10.06.2024,24829,C
dragons_dogma,17.06.2024,22269,C
dragons_dogma,24.06.2024,26351,C
bishimbaev,29.01.2024,1147,SC
bishimbaev,05.02.2024,852,SC
bishimbaev,12.02.2024,920,SC
bishimbaev,19.02.2024,2417,SC
bishimbaev,26.02.2024,7815,SC
bishimbaev,04.03.2024,2383,SC
bishimbaev,11.03.2024,12992,SC
bishimbaev,18.03.2024,4593,SC
bishimbaev,25.03.2024,30106,SC
bishimbaev,01.04.2024,456607,SC
bishimbaev,08.04.2024,730897,SC
bishimbaev,15.04.2024,444810,SC
bishimbaev,22.04.2024,732992,SC
bishimbaev,29.04.2024,503072,SC
bishimbaev,06.05.2024,365490,SC
bishimbaev,13.05.2024,511287,SC
bishimbaev,20.05.2024,90191,SC
bishimbaev,27.05.2024,68937,SC
bishimbaev,03.06.2024,44094,SC
bishimbaev,10.06.2024,32430,SC
bishimbaev,17.06.2024,27647,SC
bishimbaev,24.06.2024,53998,SC
bishimbaev,01.07.2024,31812,SC
bishimbaev,08.07.2024,20049,SC
bishimbaev,15.07.2024,33038,SC
bishimbaev,22.07.2024,15563,SC
bishimbaev,29.07.2024,12711,SC
navodnenie_orsk,01.01.2024,34275,DIS
navodnenie_orsk,08.01.2024,58778,DIS
navodnenie_orsk,15.01.2024,84721,DIS
navodnenie_orsk,22.01.2024,79589,DIS
navodnenie_orsk,29.01.2024,74671,DIS
navodnenie_orsk,05.02.2024,76490,DIS
navodnenie_orsk,12.02.2024,73821,DIS
navodnenie_orsk,19.02.2024,51361,DIS
navodnenie_orsk,26.02.2024,73683,DIS
navodnenie_orsk,04.03.2024,55847,DIS
navodnenie_orsk,11.03.2024,58955,DIS
navodnenie_orsk,18.03.2024,57292,DIS
navodnenie_orsk,25.03.2024,74894,DIS
navodnenie_orsk,01.04.2024,278542,DIS
navodnenie_orsk,08.04.2024,630354,DIS
navodnenie_orsk,15.04.2024,557605,DIS
navodnenie_orsk,22.04.2024,257414,DIS
navodnenie_orsk,29.04.2024,122275,DIS
navodnenie_orsk,06.05.2024,104902,DIS
navodnenie_orsk,13.05.2024,98508,DIS
navodnenie_orsk,20.05.2024,76306,DIS
navodnenie_orsk,27.05.2024,64224,DIS
navodnenie_orsk,03.06.2024,73784,DIS
navodnenie_orsk,10.06.2024,60934,DIS
navodnenie_orsk,17.06.2024,48303,DIS
navodnenie_orsk,24.06.2024,44714,DIS
navodnenie_orsk,01.07.2024,38345,DIS
navodnenie_orsk,08.07.2024,39786,DIS
navodnenie_orsk,15.07.2024,42469,DIS
navodnenie_orsk,22.07.2024,55182,DIS
navodnenie_orsk,29.07.2024,67835,DIS
navodnenie_orsk,05.08.2024,56615,DIS
navodnenie_orsk,12.08.2024,39234,DIS
navodnenie_orsk,19.08.2024,43352,DIS
navodnenie_orsk,26.08.2024,43539,DIS
taiwan_earthquake,01.01.2024,45584,DIS
taiwan_earthquake,08.01.2024,144395,DIS
taiwan_earthquake,15.01.2024,88423,DIS
taiwan_earthquake,22.01.2024,46846,DIS
taiwan_earthquake,29.01.2024,45864,DIS
taiwan_earthquake,05.02.2024,42813,DIS
taiwan_earthquake,12.02.2024,41185,DIS
taiwan_earthquake,19.02.2024,45060,DIS
taiwan_earthquake,26.02.2024,47292,DIS
taiwan_earthquake,04.03.2024,45406,DIS
taiwan_earthquake,11.03.2024,40887,DIS
taiwan_earthquake,18.03.2024,47629,DIS
taiwan_earthquake,25.03.2024,44008,DIS
taiwan_earthquake,01.04.2024,221011,DIS
taiwan_earthquake,08.04.2024,51468,DIS
taiwan_earthquake,15.04.2024,46590,DIS
taiwan_earthquake,22.04.2024,49468,DIS
taiwan_earthquake,29.04.2024,39040,DIS
taiwan_earthquake,06.05.2024,39343,DIS
taiwan_earthquake,13.05.2024,41861,DIS
taiwan_earthquake,20.05.2024,92791,DIS
taiwan_earthquake,27.05.2024,71984,DIS
taiwan_earthquake,03.06.2024,46148,DIS
taiwan_earthquake,10.06.2024,41294,DIS
taiwan_earthquake,17.06.2024,40993,DIS
taiwan_earthquake,24.06.2024,32138,DIS
taiwan_earthquake,01.07.2024,29648,DIS
taiwan_earthquake,08.07.2024,28733,DIS
taiwan_earthquake,15.07.2024,32393,DIS
taiwan_earthquake,22.07.2024,35230,DIS
taiwan_earthquake,29.07.2024,35120,DIS
taiwan_earthquake,05.08.2024,34261,DIS
taiwan_earthquake,12.08.2024,30155,DIS
taiwan_earthquake,19.08.2024,31522,DIS
taiwan_earthquake,26.08.2024,31373,DIS
evgenyi_kungerov,01.01.2024,1749,D
evgenyi_kungerov,08.01.2024,2684,D
evgenyi_kungerov,15.01.2024,1214,D
evgenyi_kungerov,22.01.2024,1078,D
evgenyi_kungerov,29.01.2024,1197,D
evgenyi_kungerov,05.02.2024,2167,D
evgenyi_kungerov,12.02.2024,1224,D
evgenyi_kungerov,19.02.2024,3058,D
evgenyi_kungerov,26.02.2024,1372,D
evgenyi_kungerov,04.03.2024,2894,D
evgenyi_kungerov,11.03.2024,2187,D
evgenyi_kungerov,18.03.2024,983,D
evgenyi_kungerov,25.03.2024,1153,D
evgenyi_kungerov,01.04.2024,1026,D
evgenyi_kungerov,08.04.2024,1657214,D
evgenyi_kungerov,15.04.2024,232052,D
evgenyi_kungerov,22.04.2024,73540,D
evgenyi_kungerov,29.04.2024,47229,D
evgenyi_kungerov,06.05.2024,41357,D
evgenyi_kungerov,13.05.2024,30160,D
evgenyi_kungerov,20.05.2024,28799,D
evgenyi_kungerov,27.05.2024,34984,D
evgenyi_kungerov,03.06.2024,21503,D
evgenyi_kungerov,10.06.2024,18175,D
evgenyi_kungerov,17.06.2024,17200,D
evgenyi_kungerov,24.06.2024,14594,D
evgenyi_kungerov,01.07.2024,12174,D
evgenyi_kungerov,08.07.2024,11583,D
evgenyi_kungerov,15.07.2024,13287,D
evgenyi_kungerov,22.07.2024,12960,D
evgenyi_kungerov,29.07.2024,11481,D
evgenyi_kungerov,05.08.2024,11823,D
evgenyi_kungerov,12.08.2024,10998,D
evgenyi_kungerov,19.08.2024,12536,D
evgenyi_kungerov,26.08.2024,10922,D
belousov,26.02.2024,71629,P
belousov,04.03.2024,63741,P
belousov,11.03.2024,131374,P
belousov,18.03.2024,90246,P
belousov,25.03.2024,73357,P
belousov,01.04.2024,121485,P
belousov,08.04.2024,72471,P
belousov,15.04.2024,67572,P
belousov,22.04.2024,62922,P
belousov,29.04.2024,56531,P
belousov,06.05.2024,1347361,P
belousov,13.05.2024,1743283,P
belousov,20.05.2024,234852,P
belousov,27.05.2024,190498,P
belousov,03.06.2024,207993,P
belousov,10.06.2024,198017,P
belousov,17.06.2024,242608,P
belousov,24.06.2024,231983,P
belousov,01.07.2024,222274,P
belousov,08.07.2024,252240,P
belousov,15.07.2024,310882,P
belousov,22.07.2024,293502,P
belousov,29.07.2024,247395,P
belousov,05.08.2024,240445,P
belousov,12.08.2024,198539,P
belousov,19.08.2024,183380,P
belousov,26.08.2024,138516,P
eurovision,26.02.2024,54641,C
eurovision,04.03.2024,54177,C
eurovision,11.03.2024,50845,C
eurovision,18.03.2024,47394,C
eurovision,25.03.2024,53740,C
eurovision,01.04.2024,49720,C
eurovision,08.04.2024,46931,C
eurovision,15.04.2024,48117,C
eurovision,22.04.2024,56488,C
eurovision,29.04.2024,99260,C
eurovision,06.05.2024,1806921,C
eurovision,13.05.2024,1119121,C
eurovision,20.05.2024,273428,C
eurovision,27.05.2024,160793,C
eurovision,03.06.2024,131070,C
eurovision,10.06.2024,114908,C
eurovision,17.06.2024,90000,C
eurovision,24.06.2024,72412,C
eurovision,01.07.2024,63537,C
eurovision,08.07.2024,60616,C
eurovision,15.07.2024,55895,C
eurovision,22.07.2024,60541,C
eurovision,29.07.2024,59963,C
eurovision,05.08.2024,50497,C
eurovision,12.08.2024,46012,C
eurovision,19.08.2024,45063,C
eurovision,26.08.2024,45407,C
zavorotnuk,26.02.2024,52537,D
zavorotnuk,04.03.2024,67630,D
zavorotnuk,11.03.2024,118541,D
zavorotnuk,18.03.2024,49875,D
zavorotnuk,25.03.2024,45365,D
zavorotnuk,01.04.2024,100402,D
zavorotnuk,08.04.2024,56441,D
zavorotnuk,15.04.2024,38757,D
zavorotnuk,22.04.2024,43274,D
zavorotnuk,29.04.2024,44725,D
zavorotnuk,06.05.2024,59649,D
zavorotnuk,13.05.2024,53374,D
zavorotnuk,20.05.2024,53859,D
zavorotnuk,27.05.2024,7243342,D
zavorotnuk,03.06.2024,1732708,D
zavorotnuk,10.06.2024,331440,D
zavorotnuk,17.06.2024,342774,D
zavorotnuk,24.06.2024,175959,D
zavorotnuk,01.07.2024,118472,D
zavorotnuk,08.07.2024,108668,D
zavorotnuk,15.07.2024,67006,D
zavorotnuk,22.07.2024,57069,D
zavorotnuk,29.07.2024,48331,D
zavorotnuk,05.08.2024,41970,D
zavorotnuk,12.08.2024,42635,D
zavorotnuk,19.08.2024,42736,D
zavorotnuk,26.08.2024,43074,D
zavorotnuk,02.09.2024,40505,D
zavorotnuk,09.09.2024,33817,D
zavorotnuk,16.09.2024,32406,D
zavorotnuk,23.09.2024,33879,D
zavorotnuk,30.09.2024,31334,D
pmef,29.04.2024,7206,E
pmef,06.05.2024,10832,E
pmef,13.05.2024,26048,E
pmef,20.05.2024,34417,E
pmef,27.05.2024,97851,E
pmef,03.06.2024,494603,E
pmef,10.06.2024,91098,E
pmef,17.06.2024,21313,E
pmef,24.06.2024,13122,E
pmef,01.07.2024,7574,E
pmef,08.07.2024,5620,E
pmef,15.07.2024,4534,E
pmef,22.07.2024,4299,E
pmef,29.07.2024,3338,E
pmef,05.08.2024,3030,E
pmef,12.08.2024,2953,E
pmef,19.08.2024,2907,E
pmef,26.08.2024,3019,E
pmef,02.09.2024,6492,E
pmef,09.09.2024,3578,E
pmef,16.09.2024,3224,E
pmef,23.09.2024,3235,E
pmef,30.09.2024,3757,E
pmef,07.10.2024,3749,E
pmef,14.10.2024,2859,E
pmef,21.10.2024,3426,E
pmef,28.10.2024,3021,E
kriptovalyuta_obval,29.04.2024,7206,E
kriptovalyuta_obval,06.05.2024,10832,E
kriptovalyuta_obval,13.05.2024,26048,E
kriptovalyuta_obval,20.05.2024,34417,E
kriptovalyuta_obval,27.05.2024,97851,E
kriptovalyuta_obval,03.06.2024,494603,E
kriptovalyuta_obval,10.06.2024,91098,E
kriptovalyuta_obval,17.06.2024,21313,E
kriptovalyuta_obval,24.06.2024,13122,E
kriptovalyuta_obval,01.07.2024,7574,E
kriptovalyuta_obval,08.07.2024,5620,E
kriptovalyuta_obval,15.07.2024,4534,E
kriptovalyuta_obval,22.07.2024,4299,E
kriptovalyuta_obval,29.07.2024,3338,E
kriptovalyuta_obval,05.08.2024,3030,E
kriptovalyuta_obval,12.08.2024,2953,E
kriptovalyuta_obval,19.08.2024,2907,E
kriptovalyuta_obval,26.08.2024,3019,E
kriptovalyuta_obval,02.09.2024,6492,E
kriptovalyuta_obval,09.09.2024,3578,E
kriptovalyuta_obval,16.09.2024,3224,E
kriptovalyuta_obval,23.09.2024,3235,E
kriptovalyuta_obval,30.09.2024,3757,E
kriptovalyuta_obval,07.10.2024,3749,E
kriptovalyuta_obval,14.10.2024,2859,E
kriptovalyuta_obval,21.10.2024,3426,E
kriptovalyuta_obval,28.10.2024,3021,E
sevastopol_bomb,29.04.2024,965195,W
sevastopol_bomb,06.05.2024,1158592,W
sevastopol_bomb,13.05.2024,1239865,W
sevastopol_bomb,20.05.2024,1069284,W
sevastopol_bomb,27.05.2024,993851,W
sevastopol_bomb,03.06.2024,983115,W
sevastopol_bomb,10.06.2024,1138571,W
sevastopol_bomb,17.06.2024,2036711,W
sevastopol_bomb,24.06.2024,2788709,W
sevastopol_bomb,01.07.2024,1120017,W
sevastopol_bomb,08.07.2024,1043679,W
sevastopol_bomb,15.07.2024,1068877,W
sevastopol_bomb,22.07.2024,1110313,W
sevastopol_bomb,29.07.2024,1154366,W
sevastopol_bomb,05.08.2024,1069315,W
sevastopol_bomb,12.08.2024,1004590,W
sevastopol_bomb,19.08.2024,1021589,W
sevastopol_bomb,26.08.2024,1057506,W
sevastopol_bomb,02.09.2024,995285,W
sevastopol_bomb,09.09.2024,1007971,W
sevastopol_bomb,16.09.2024,1059287,W
sevastopol_bomb,23.09.2024,976843,W
sevastopol_bomb,30.09.2024,996307,W
sevastopol_bomb,07.10.2024,1054010,W
sevastopol_bomb,14.10.2024,960853,W
sevastopol_bomb,21.10.2024,998385,W
sevastopol_bomb,28.10.2024,1012749,W
portugal_france,29.04.2024,965,S
portugal_france,06.05.2024,1143,S
portugal_france,13.05.2024,1489,S
portugal_france,20.05.2024,1089,S
portugal_france,27.05.2024,1104,S
portugal_france,03.06.2024,1064,S
portugal_france,10.06.2024,1531,S
portugal_france,17.06.2024,2480,S
portugal_france,24.06.2024,2378,S
portugal_france,01.07.2024,4441661,S
portugal_france,08.07.2024,89419,S
portugal_france,15.07.2024,12282,S
portugal_france,22.07.2024,6327,S
portugal_france,29.07.2024,4780,S
portugal_france,05.08.2024,5152,S
portugal_france,12.08.2024,3218,S
portugal_france,19.08.2024,3190,S
portugal_france,26.08.2024,3243,S
portugal_france,02.09.2024,3458,S
portugal_france,09.09.2024,3583,S
portugal_france,16.09.2024,3617,S
portugal_france,23.09.2024,3453,S
portugal_france,30.09.2024,3250,S
portugal_france,07.10.2024,3578,S
portugal_france,14.10.2024,3739,S
portugal_france,21.10.2024,3772,S
portugal_france,28.10.2024,3029,S
olympics_2024,29.04.2024,361961,S
olympics_2024,06.05.2024,330744,S
olympics_2024,13.05.2024,483418,S
olympics_2024,20.05.2024,347386,S
olympics_2024,27.05.2024,282591,S
olympics_2024,03.06.2024,267517,S
olympics_2024,10.06.2024,272853,S
olympics_2024,17.06.2024,272527,S
olympics_2024,24.06.2024,243028,S
olympics_2024,01.07.2024,248157,S
olympics_2024,08.07.2024,264501,S
olympics_2024,15.07.2024,356313,S
olympics_2024,22.07.2024,2187770,S
olympics_2024,29.07.2024,3575429,S
olympics_2024,05.08.2024,3357749,S
olympics_2024,12.08.2024,971361,S
olympics_2024,19.08.2024,360063,S
olympics_2024,26.08.2024,356351,S
olympics_2024,02.09.2024,579478,S
olympics_2024,09.09.2024,1066090,S
olympics_2024,16.09.2024,1645539,S
olympics_2024,23.09.2024,2137773,S
olympics_2024,30.09.2024,2335782,S
GTA_6,29.04.2024,7784,C
GTA_6,06.05.2024,8758,C
GTA_6,13.05.2024,9533,C
GTA_6,20.05.2024,7936,C
GTA_6,27.05.2024,7745,C
GTA_6,03.06.2024,9453,C
GTA_6,10.06.2024,7799,C
GTA_6,17.06.2024,7734,C
GTA_6,24.06.2024,7003,C
GTA_6,01.07.2024,7622,C
GTA_6,08.07.2024,7519,C
GTA_6,15.07.2024,7947,C
GTA_6,22.07.2024,8236,C
GTA_6,29.07.2024,7711,C
GTA_6,05.08.2024,8186,C
GTA_6,12.08.2024,8133,C
GTA_6,19.08.2024,8112,C
GTA_6,26.08.2024,7796,C
GTA_6,02.09.2024,7525,C
GTA_6,09.09.2024,8884,C
GTA_6,16.09.2024,8353,C
GTA_6,23.09.2024,8007,C
GTA_6,30.09.2024,8381,C
Suja,17.06.2024,25490,W
Suja,24.06.2024,29315,W
Suja,01.07.2024,27001,W
Suja,08.07.2024,38150,W
Suja,15.07.2024,26689,W
Suja,22.07.2024,25628,W
Suja,29.07.2024,26768,W
Suja,05.08.2024,1931647,W
Suja,12.08.2024,652296,W
Suja,19.08.2024,268443,W
Suja,26.08.2024,145712,W
Suja,02.09.2024,97335,W
Suja,09.09.2024,84429,W
Suja,16.09.2024,86960,W
Suja,23.09.2024,90243,W
Suja,30.09.2024,65917,W
Suja,07.10.2024,76200,W
Suja,14.10.2024,75112,W
Suja,21.10.2024,69714,W
Suja,28.10.2024,62773,W
Suja,04.11.2024,54809,W
Suja,11.11.2024,63382,W
Suja,18.11.2024,50468,W
Suja,25.11.2024,48455,W
Durov_arest,17.06.2024,68697,SC
Durov_arest,24.06.2024,67643,SC
Durov_arest,01.07.2024,81532,SC
Durov_arest,08.07.2024,66394,SC
Durov_arest,15.07.2024,62003,SC
Durov_arest,22.07.2024,101899,SC
Durov_arest,29.07.2024,235672,SC
Durov_arest,05.08.2024,95692,SC
Durov_arest,12.08.2024,82815,SC
Durov_arest,19.08.2024,1429495,SC
Durov_arest,26.08.2024,2454190,SC
Durov_arest,02.09.2024,440230,SC
Durov_arest,09.09.2024,243636,SC
Durov_arest,16.09.2024,196971,SC
Durov_arest,23.09.2024,199619,SC
Durov_arest,30.09.2024,181299,SC
Durov_arest,07.10.2024,182914,SC
Durov_arest,14.10.2024,107801,SC
Durov_arest,21.10.2024,128835,SC
Durov_arest,28.10.2024,95335,SC
Durov_arest,04.11.2024,104638,SC
Durov_arest,11.11.2024,143987,SC
Durov_arest,18.11.2024,99029,SC
Durov_arest,25.11.2024,82606,SC
Maslyakov,15.07.2024,19002,D
Maslyakov,22.07.2024,16885,D
Maslyakov,29.07.2024,18190,D
Maslyakov,05.08.2024,29647,D
Maslyakov,12.08.2024,28615,D
Maslyakov,19.08.2024,20119,D
Maslyakov,26.08.2024,23769,D
Maslyakov,02.09.2024,948269,D
Maslyakov,09.09.2024,2054430,D
Maslyakov,16.09.2024,215095,D
Maslyakov,23.09.2024,114728,D
Maslyakov,30.09.2024,51540,D
Maslyakov,07.10.2024,49806,D
Maslyakov,14.10.2024,35063,D
Maslyakov,21.10.2024,26685,D
Maslyakov,28.10.2024,25447,D
Maslyakov,04.11.2024,36982,D
Maslyakov,11.11.2024,42701,D
Maslyakov,18.11.2024,26014,D
Maslyakov,25.11.2024,25107,D
Maslyakov,02.12.2024,32427,D
Maslyakov,09.12.2024,23767,D
Maslyakov,16.12.2024,22152,D
Maslyakov,23.12.2024,31617,D
Maslyakov,30.12.2024,51784,D
Iphone_16,15.07.2024,21496,T
Iphone_16,22.07.2024,29194,T
Iphone_16,29.07.2024,32226,T
Iphone_16,05.08.2024,39148,T
Iphone_16,12.08.2024,34585,T
Iphone_16,19.08.2024,45019,T
Iphone_16,26.08.2024,55073,T
Iphone_16,02.09.2024,87939,T
Iphone_16,09.09.2024,434536,T
Iphone_16,16.09.2024,216011,T
Iphone_16,23.09.2024,171113,T
Iphone_16,30.09.2024,155155,T
Iphone_16,07.10.2024,135512,T
Iphone_16,14.10.2024,116136,T
Iphone_16,21.10.2024,126363,T
Iphone_16,28.10.2024,135358,T
Iphone_16,04.11.2024,139424,T
Iphone_16,11.11.2024,161072,T
Iphone_16,18.11.2024,138435,T
Iphone_16,25.11.2024,149293,T
Iphone_16,02.12.2024,132693,T
Iphone_16,09.12.2024,137313,T
Iphone_16,16.12.2024,165199,T
Iphone_16,23.12.2024,207098,T
Iphone_16,30.12.2024,163197,T
PDiddy,15.07.2024,191,SC
PDiddy,22.07.2024,299,SC
PDiddy,29.07.2024,242,SC
PDiddy,05.08.2024,2614,SC
PDiddy,12.08.2024,940,SC
PDiddy,19.08.2024,530,SC
PDiddy,26.08.2024,366,SC
PDiddy,02.09.2024,226,SC
PDiddy,09.09.2024,273,SC
PDiddy,16.09.2024,2744,SC
PDiddy,23.09.2024,85484,SC
PDiddy,30.09.2024,370314,SC
PDiddy,07.10.2024,163099,SC
PDiddy,14.10.2024,57704,SC
PDiddy,21.10.2024,45631,SC
PDiddy,28.10.2024,39377,SC
PDiddy,04.11.2024,33374,SC
PDiddy,11.11.2024,23850,SC
PDiddy,18.11.2024,17992,SC
PDiddy,25.11.2024,17172,SC
PDiddy,02.12.2024,14178,SC
PDiddy,09.12.2024,14668,SC
PDiddy,16.12.2024,13079,SC
PDiddy,23.12.2024,12674,SC
PDiddy,30.12.2024,13563,SC
Uragan_milton,29.07.2024,0,DIS
Uragan_milton,05.08.2024,0,DIS
Uragan_milton,12.08.2024,0,DIS
Uragan_milton,19.08.2024,0,DIS
Uragan_milton,26.08.2024,0,DIS
Uragan_milton,02.09.2024,0,DIS
Uragan_milton,09.09.2024,0,DIS
Uragan_milton,16.09.2024,0,DIS
Uragan_milton,23.09.2024,0,DIS
Uragan_milton,30.09.2024,255,DIS
Uragan_milton,07.10.2024,844830,DIS
Uragan_milton,14.10.2024,284911,DIS
Uragan_milton,21.10.2024,61061,DIS
Uragan_milton,28.10.2024,31917,DIS
Uragan_milton,04.11.2024,18066,DIS
Uragan_milton,11.11.2024,8946,DIS
Uragan_milton,18.11.2024,10224,DIS
Uragan_milton,25.11.2024,5490,DIS
Uragan_milton,02.12.2024,4061,DIS
Uragan_milton,09.12.2024,3597,DIS
Uragan_milton,16.12.2024,3642,DIS
Uragan_milton,23.12.2024,3588,DIS
Uragan_milton,30.12.2024,2556,DIS
Uragan_milton,06.01.2025,3287,DIS
Uragan_milton,13.01.2025,2201,DIS
Uragan_milton,20.01.2025,2226,DIS
Uragan_milton,27.01.2025,1973,DIS
Uragan_milton,03.02.2025,1904,DIS
Uragan_milton,10.02.2025,1591,DIS
Uragan_milton,17.02.2025,1308,DIS
Uragan_milton,24.02.2025,1468,DIS
Uragan_milton,03.03.2025,1875,DIS
Uragan_milton,10.03.2025,2259,DIS
Uragan_milton,17.03.2025,1513,DIS
bivol,29.07.2024,8675,S
bivol,05.08.2024,14769,S
