event,week,queries,main_topic,peak_week,peak_year,week_t,baseline,peak,queries_norm
Убийство Синдзо Абэ,6/6/2022,359,D,7/4/2022,2022,-4,"329,25",266403,"0,001347582422"
Убийство Синдзо Абэ,6/13/2022,312,D,7/4/2022,2022,-3,"329,25",266403,"0,001171157982"
Убийство Синдзо Абэ,6/20/2022,320,D,7/4/2022,2022,-2,"329,25",266403,"0,001201187674"
Убийство Синдзо Абэ,6/27/2022,326,D,7/4/2022,2022,-1,"329,25",266403,"0,001223709943"
Убийство Синдзо Абэ,7/4/2022,266403,D,7/4/2022,2022,0,"329,25",266403,1
Убийство Синдзо Абэ,7/11/2022,36553,D,7/4/2022,2022,1,"329,25",266403,"0,1372094158"
Убийство Синдзо Абэ,7/18/2022,11596,D,7/4/2022,2022,2,"329,25",266403,"0,04352803835"
Убийство Синдзо Абэ,7/25/2022,4999,D,7/4/2022,2022,3,"329,25",266403,"0,0187648037"
Убийство Синдзо Абэ,8/1/2022,2986,D,7/4/2022,2022,4,"329,25",266403,"0,01120858249"
Убийство Синдзо Абэ,8/8/2022,2840,D,7/4/2022,2022,5,"329,25",266403,"0,01066054061"
Убийство Синдзо Абэ,8/15/2022,2356,D,7/4/2022,2022,6,"329,25",266403,"0,008843744252"
Убийство Синдзо Абэ,8/22/2022,2875,D,7/4/2022,2022,7,"329,25",266403,"0,01079192051"
Убийство Синдзо Абэ,8/29/2022,2104,D,7/4/2022,2022,8,"329,25",266403,"0,007897808959"
Убийство Синдзо Абэ,9/5/2022,2147,D,7/4/2022,2022,9,"329,25",266403,"0,008059218552"
Убийство Синдзо Абэ,9/12/2022,1909,D,7/4/2022,2022,10,"329,25",266403,"0,00716583522"
Убийство Синдзо Абэ,9/19/2022,4039,D,7/4/2022,2022,11,"329,25",266403,"0,01516124068"
Убийство Синдзо Абэ,9/26/2022,14504,D,7/4/2022,2022,12,"329,25",266403,"0,05444383134"
Убийство Сулеймани,12/9/2019,142,D,1/6/2020,2020,-4,"51488,75",277416,"0,0005118666551"
Убийство Сулеймани,12/16/2019,123,D,1/6/2020,2020,-3,"51488,75",277416,"0,0004433774548"
Убийство Сулеймани,12/23/2019,103,D,1/6/2020,2020,-2,"51488,75",277416,"0,0003712835597"
Убийство Сулеймани,12/30/2019,205587,D,1/6/2020,2020,-1,"51488,75",277416,"0,7410783805"
Убийство Сулеймани,1/6/2020,277416,D,1/6/2020,2020,0,"51488,75",277416,1
Убийство Сулеймани,1/13/2020,24983,D,1/6/2020,2020,1,"51488,75",277416,"0,09005608905"
Убийство Сулеймани,1/20/2020,6297,D,1/6/2020,2020,2,"51488,75",277416,"0,02269876287"
Убийство Сулеймани,1/27/2020,5866,D,1/6/2020,2020,3,"51488,75",277416,"0,02114513943"
Убийство Сулеймани,2/3/2020,3121,D,1/6/2020,2020,4,"51488,75",277416,"0,01125025233"
Убийство Сулеймани,2/10/2020,2640,D,1/6/2020,2020,5,"51488,75",277416,"0,009516394152"
Убийство Сулеймани,2/17/2020,1731,D,1/6/2020,2020,6,"51488,75",277416,"0,00623972662"
Убийство Сулеймани,2/24/2020,1543,D,1/6/2020,2020,7,"51488,75",277416,"0,005562044006"
Убийство Сулеймани,3/2/2020,1216,D,1/6/2020,2020,8,"51488,75",277416,"0,004383308821"
Убийство Сулеймани,3/9/2020,1500,D,1/6/2020,2020,9,"51488,75",277416,"0,005407042132"
Убийство Сулеймани,3/16/2020,1352,D,1/6/2020,2020,10,"51488,75",277416,"0,004873547308"
Убийство Сулеймани,3/23/2020,1100,D,1/6/2020,2020,11,"51488,75",277416,"0,00396516423"
Убийство Сулеймани,3/30/2020,1260,D,1/6/2020,2020,12,"51488,75",277416,"0,004541915391"
Убийство Татьяны Страховой,1/1/2018,7,SC,1/22/2018,2018,-3,"4,666666667",237301,"0,00002949840077"
Убийство Татьяны Страховой,1/8/2018,7,SC,1/22/2018,2018,-2,"4,666666667",237301,"0,00002949840077"
Убийство Татьяны Страховой,1/15/2018,0,SC,1/22/2018,2018,-1,"4,666666667",237301,0
Убийство Татьяны Страховой,1/22/2018,237301,SC,1/22/2018,2018,0,"4,666666667",237301,1
Убийство Татьяны Страховой,1/29/2018,67142,SC,1/22/2018,2018,1,"4,666666667",237301,"0,282940232"
Убийство Татьяны Страховой,2/5/2018,25627,SC,1/22/2018,2018,2,"4,666666667",237301,"0,1079936452"
Убийство Татьяны Страховой,2/12/2018,13002,SC,1/22/2018,2018,3,"4,666666667",237301,"0,05479117239"
Убийство Татьяны Страховой,2/19/2018,7895,SC,1/22/2018,2018,4,"4,666666667",237301,"0,03326998201"
Убийство Татьяны Страховой,2/26/2018,6756,SC,1/22/2018,2018,5,"4,666666667",237301,"0,0284701708"
Убийство Татьяны Страховой,3/5/2018,5051,SC,1/22/2018,2018,6,"4,666666667",237301,"0,02128520318"
Убийство Татьяны Страховой,3/12/2018,6039,SC,1/22/2018,2018,7,"4,666666667",237301,"0,02544869175"
Убийство Татьяны Страховой,3/19/2018,4147,SC,1/22/2018,2018,8,"4,666666667",237301,"0,01747569542"
Убийство Татьяны Страховой,3/26/2018,3308,SC,1/22/2018,2018,9,"4,666666667",237301,"0,01394010139"
Убийство Татьяны Страховой,4/2/2018,2672,SC,1/22/2018,2018,10,"4,666666667",237301,"0,01125996098"
Убийство Татьяны Страховой,4/9/2018,2242,SC,1/22/2018,2018,11,"4,666666667",237301,"0,009447916359"
Убийство Татьяны Страховой,4/16/2018,2537,SC,1/22/2018,2018,12,"4,666666667",237301,"0,01069106325"
Убийство Чарли Кирка,8/11/2025,165,D,9/8/2025,2025,-4,"120,25",536831,"0,0003073592993"
Убийство Чарли Кирка,8/18/2025,93,D,9/8/2025,2025,-3,"120,25",536831,"0,0001732388778"
Убийство Чарли Кирка,8/25/2025,141,D,9/8/2025,2025,-2,"120,25",536831,"0,0002626524921"
Убийство Чарли Кирка,9/1/2025,82,D,9/8/2025,2025,-1,"120,25",536831,"0,0001527482578"
Убийство Чарли Кирка,9/8/2025,536831,D,9/8/2025,2025,0,"120,25",536831,1
Убийство Чарли Кирка,9/15/2025,106112,D,9/8/2025,2025,1,"120,25",536831,"0,1976636968"
Убийство Чарли Кирка,9/22/2025,80149,D,9/8/2025,2025,2,"120,25",536831,"0,1493002453"
Убийство Чарли Кирка,9/29/2025,17476,D,9/8/2025,2025,3,"120,25",536831,"0,03255400675"
Убийство Чарли Кирка,10/6/2025,10172,D,9/8/2025,2025,4,"120,25",536831,"0,01894823511"
Убийство Чарли Кирка,10/13/2025,8390,D,9/8/2025,2025,5,"120,25",536831,"0,01562875467"
Убийство Чарли Кирка,10/20/2025,5111,D,9/8/2025,2025,6,"120,25",536831,"0,009520687144"
Убийство Чарли Кирка,10/27/2025,8220,D,9/8/2025,2025,7,"120,25",536831,"0,01531208146"
Убийство Чарли Кирка,11/3/2025,5233,D,9/8/2025,2025,8,"120,25",536831,"0,009747946747"
Убийство Чарли Кирка,11/10/2025,5496,D,9/8/2025,2025,9,"120,25",536831,"0,01023785884"
Убийство Чарли Кирка,11/17/2025,6770,D,9/8/2025,2025,10,"120,25",536831,"0,01261104519"
Убийство Чарли Кирка,11/24/2025,9407,D,9/8/2025,2025,11,"120,25",536831,"0,01752320563"
Убийство Чарли Кирка,12/1/2025,6898,D,9/8/2025,2025,12,"120,25",536831,"0,01284948149"
Убийство Энди Картрайта,6/29/2020,310,D,7/27/2020,2020,-4,"332,75",452483,"0,0006851086118"
Убийство Энди Картрайта,7/6/2020,416,D,7/27/2020,2020,-3,"332,75",452483,"0,0009193715565"
Убийство Энди Картрайта,7/13/2020,341,D,7/27/2020,2020,-2,"332,75",452483,"0,000753619473"
Убийство Энди Картрайта,7/20/2020,264,D,7/27/2020,2020,-1,"332,75",452483,"0,0005834473339"
Убийство Энди Картрайта,7/27/2020,452483,D,7/27/2020,2020,0,"332,75",452483,1
Убийство Энди Картрайта,8/3/2020,125729,D,7/27/2020,2020,1,"332,75",452483,"0,2778645828"
Убийство Энди Картрайта,8/10/2020,27977,D,7/27/2020,2020,2,"332,75",452483,"0,0618299472"
Убийство Энди Картрайта,8/17/2020,13710,D,7/27/2020,2020,3,"332,75",452483,"0,03029948086"
Убийство Энди Картрайта,8/24/2020,11913,D,7/27/2020,2020,4,"332,75",452483,"0,02632806094"
Убийство Энди Картрайта,8/31/2020,11144,D,7/27/2020,2020,5,"332,75",452483,"0,02462854958"
Убийство Энди Картрайта,9/7/2020,19499,D,7/27/2020,2020,6,"332,75",452483,"0,04309333168"
Убийство Энди Картрайта,9/14/2020,7950,D,7/27/2020,2020,7,"332,75",452483,"0,01756972085"
Убийство Энди Картрайта,9/21/2020,5891,D,7/27/2020,2020,8,"332,75",452483,"0,01301927365"
Убийство Энди Картрайта,9/28/2020,5561,D,7/27/2020,2020,9,"332,75",452483,"0,01228996448"
Убийство Энди Картрайта,10/5/2020,4312,D,7/27/2020,2020,10,"332,75",452483,"0,009529639788"
Убийство Энди Картрайта,10/12/2020,16446,D,7/27/2020,2020,11,"332,75",452483,"0,03634611687"
Убийство Энди Картрайта,10/19/2020,6000,D,7/27/2020,2020,12,"332,75",452483,"0,01326016668"
Уголовное дело Квинси Промеса,1/29/2024,2709,SC,2/26/2024,2024,-4,"9369,25",75007,"0,03611662911"
Уголовное дело Квинси Промеса,2/5/2024,2584,SC,2/26/2024,2024,-3,"9369,25",75007,"0,03445011799"
Уголовное дело Квинси Промеса,2/12/2024,24692,SC,2/26/2024,2024,-2,"9369,25",75007,"0,3291959417"
Уголовное дело Квинси Промеса,2/19/2024,7492,SC,2/26/2024,2024,-1,"9369,25",75007,"0,09988401083"
Уголовное дело Квинси Промеса,2/26/2024,75007,SC,2/26/2024,2024,0,"9369,25",75007,1
Уголовное дело Квинси Промеса,3/4/2024,48448,SC,2/26/2024,2024,1,"9369,25",75007,"0,6459130481"
Уголовное дело Квинси Промеса,3/11/2024,38340,SC,2/26/2024,2024,2,"9369,25",75007,"0,5111522925"
Уголовное дело Квинси Промеса,3/18/2024,17176,SC,2/26/2024,2024,3,"9369,25",75007,"0,2289919608"
Уголовное дело Квинси Промеса,3/25/2024,14723,SC,2/26/2024,2024,4,"9369,25",75007,"0,1962883464"
Уголовное дело Квинси Промеса,4/1/2024,17933,SC,2/26/2024,2024,5,"9369,25",75007,"0,2390843521"
Уголовное дело Квинси Промеса,4/8/2024,9978,SC,2/26/2024,2024,6,"9369,25",75007,"0,1330275841"
Уголовное дело Квинси Промеса,4/15/2024,11788,SC,2/26/2024,2024,7,"9369,25",75007,"0,1571586652"
Уголовное дело Квинси Промеса,4/22/2024,10856,SC,2/26/2024,2024,8,"9369,25",75007,"0,1447331582"
Уголовное дело Квинси Промеса,4/29/2024,12397,SC,2/26/2024,2024,9,"9369,25",75007,"0,1652779074"
Уголовное дело Квинси Промеса,5/6/2024,7602,SC,2/26/2024,2024,10,"9369,25",75007,"0,1013505406"
Уголовное дело Квинси Промеса,5/13/2024,11486,SC,2/26/2024,2024,11,"9369,25",75007,"0,1531323743"
Уголовное дело Квинси Промеса,5/20/2024,5744,SC,2/26/2024,2024,12,"9369,25",75007,"0,07657951924"
Удар БПЛА по Кремлю,4/3/2023,10053,W,5/1/2023,2023,-4,"12609,5",4062671,"0,002474480459"
Удар БПЛА по Кремлю,4/10/2023,8383,W,5/1/2023,2023,-3,"12609,5",4062671,"0,002063420838"
Удар БПЛА по Кремлю,4/17/2023,9303,W,5/1/2023,2023,-2,"12609,5",4062671,"0,002289872845"
Удар БПЛА по Кремлю,4/24/2023,22699,W,5/1/2023,2023,-1,"12609,5",4062671,"0,005587210975"
Удар БПЛА по Кремлю,5/1/2023,4062671,W,5/1/2023,2023,0,"12609,5",4062671,1
Удар БПЛА по Кремлю,5/8/2023,506450,W,5/1/2023,2023,1,"12609,5",4062671,"0,1246593682"
Удар БПЛА по Кремлю,5/15/2023,109476,W,5/1/2023,2023,2,"12609,5",4062671,"0,02694680421"
Удар БПЛА по Кремлю,5/22/2023,51241,W,5/1/2023,2023,3,"12609,5",4062671,"0,01261263834"
Удар БПЛА по Кремлю,5/29/2023,41981,W,5/1/2023,2023,4,"12609,5",4062671,"0,01033334966"
Удар БПЛА по Кремлю,6/5/2023,33764,W,5/1/2023,2023,5,"12609,5",4062671,"0,008310788641"
Удар БПЛА по Кремлю,6/12/2023,26933,W,5/1/2023,2023,6,"12609,5",4062671,"0,006629382492"
Удар БПЛА по Кремлю,6/19/2023,24969,W,5/1/2023,2023,7,"12609,5",4062671,"0,006145956687"
Удар БПЛА по Кремлю,6/26/2023,22661,W,5/1/2023,2023,8,"12609,5",4062671,"0,005577857523"
Удар БПЛА по Кремлю,7/3/2023,16529,W,5/1/2023,2023,9,"12609,5",4062671,"0,00406850567"
Удар БПЛА по Кремлю,7/10/2023,17778,W,5/1/2023,2023,10,"12609,5",4062671,"0,004375938884"
Удар БПЛА по Кремлю,7/17/2023,15339,W,5/1/2023,2023,11,"12609,5",4062671,"0,003775594923"
Удар БПЛА по Кремлю,7/24/2023,15367,W,5/1/2023,2023,12,"12609,5",4062671,"0,00378248694"
Удар коалиции по Сирии в апреле 2018 года,3/12/2018,5664,W,4/9/2018,2018,-4,"2903,25",473709,"0,0119567076"
Удар коалиции по Сирии в апреле 2018 года,3/19/2018,3293,W,4/9/2018,2018,-3,"2903,25",473709,"0,006951525092"
Удар коалиции по Сирии в апреле 2018 года,3/26/2018,1530,W,4/9/2018,2018,-2,"2903,25",473709,"0,003229830972"
Удар коалиции по Сирии в апреле 2018 года,4/2/2018,1126,W,4/9/2018,2018,-1,"2903,25",473709,"0,002376986715"
Удар коалиции по Сирии в апреле 2018 года,4/9/2018,473709,W,4/9/2018,2018,0,"2903,25",473709,1
Удар коалиции по Сирии в апреле 2018 года,4/16/2018,63240,W,4/9/2018,2018,1,"2903,25",473709,"0,1334996802"
Удар коалиции по Сирии в апреле 2018 года,4/23/2018,9519,W,4/9/2018,2018,2,"2903,25",473709,"0,02009461505"
Удар коалиции по Сирии в апреле 2018 года,4/30/2018,11722,W,4/9/2018,2018,3,"2903,25",473709,"0,02474514945"
Удар коалиции по Сирии в апреле 2018 года,5/7/2018,8470,W,4/9/2018,2018,4,"2903,25",473709,"0,01788017538"
Удар коалиции по Сирии в апреле 2018 года,5/14/2018,2895,W,4/9/2018,2018,5,"2903,25",473709,"0,00611134684"
Удар коалиции по Сирии в апреле 2018 года,5/21/2018,2725,W,4/9/2018,2018,6,"2903,25",473709,"0,005752476731"
Удар коалиции по Сирии в апреле 2018 года,5/28/2018,1655,W,4/9/2018,2018,7,"2903,25",473709,"0,003493706052"
Удар коалиции по Сирии в апреле 2018 года,6/4/2018,1291,W,4/9/2018,2018,8,"2903,25",473709,"0,00272530182"
Удар коалиции по Сирии в апреле 2018 года,6/11/2018,1239,W,4/9/2018,2018,9,"2903,25",473709,"0,002615529787"
Удар коалиции по Сирии в апреле 2018 года,6/18/2018,1254,W,4/9/2018,2018,10,"2903,25",473709,"0,002647194797"
Удар коалиции по Сирии в апреле 2018 года,6/25/2018,1065,W,4/9/2018,2018,11,"2903,25",473709,"0,002248215677"
Удар коалиции по Сирии в апреле 2018 года,7/2/2018,856,W,4/9/2018,2018,12,"2903,25",473709,"0,001807016544"
Удар по Одессе,6/19/2023,146390,W,7/17/2023,2023,-4,129869,461889,"0,3169376192"
Удар по Одессе,6/26/2023,122856,W,7/17/2023,2023,-3,129869,461889,"0,2659859836"
Удар по Одессе,7/3/2023,120979,W,7/17/2023,2023,-2,129869,461889,"0,2619222367"
Удар по Одессе,7/10/2023,129251,W,7/17/2023,2023,-1,129869,461889,"0,2798313015"
Удар по Одессе,7/17/2023,461889,W,7/17/2023,2023,0,129869,461889,1
Удар по Одессе,7/24/2023,231601,W,7/17/2023,2023,1,129869,461889,"0,5014213372"
Удар по Одессе,7/31/2023,157704,W,7/17/2023,2023,2,129869,461889,"0,3414326819"
Удар по Одессе,8/7/2023,144115,W,7/17/2023,2023,3,129869,461889,"0,3120121934"
Удар по Одессе,8/14/2023,159252,W,7/17/2023,2023,4,129869,461889,"0,3447841364"
Удар по Одессе,8/21/2023,124514,W,7/17/2023,2023,5,129869,461889,"0,2695755907"
Удар по Одессе,8/28/2023,125574,W,7/17/2023,2023,6,129869,461889,"0,2718705143"
Удар по Одессе,9/4/2023,121811,W,7/17/2023,2023,7,129869,461889,"0,2637235353"
Удар по Одессе,9/11/2023,117440,W,7/17/2023,2023,8,129869,461889,"0,2542602227"
Удар по Одессе,9/18/2023,117893,W,7/17/2023,2023,9,129869,461889,"0,2552409778"
Удар по Одессе,9/25/2023,186043,W,7/17/2023,2023,10,129869,461889,"0,4027872498"
Удар по Одессе,10/2/2023,132323,W,7/17/2023,2023,11,129869,461889,"0,2864822501"
Удар по Одессе,10/9/2023,129591,W,7/17/2023,2023,12,129869,461889,"0,2805674091"
Удар по крымскому мосту,6/19/2023,75191,W,7/17/2023,2023,-4,"160081,25",3598472,"0,02089525776"
Удар по крымскому мосту,6/26/2023,115394,W,7/17/2023,2023,-3,"160081,25",3598472,"0,03206749976"
Удар по крымскому мосту,7/3/2023,273815,W,7/17/2023,2023,-2,"160081,25",3598472,"0,07609201906"
Удар по крымскому мосту,7/10/2023,175925,W,7/17/2023,2023,-1,"160081,25",3598472,"0,04888880614"
Удар по крымскому мосту,7/17/2023,3598472,W,7/17/2023,2023,0,"160081,25",3598472,1
Удар по крымскому мосту,7/24/2023,264420,W,7/17/2023,2023,1,"160081,25",3598472,"0,07348118868"
Удар по крымскому мосту,7/31/2023,231048,W,7/17/2023,2023,2,"160081,25",3598472,"0,06420725241"
Удар по крымскому мосту,8/7/2023,314495,W,7/17/2023,2023,3,"160081,25",3598472,"0,08739681732"
Удар по крымскому мосту,8/14/2023,211486,W,7/17/2023,2023,4,"160081,25",3598472,"0,05877105616"
Удар по крымскому мосту,8/21/2023,120491,W,7/17/2023,2023,5,"160081,25",3598472,"0,03348393429"
Удар по крымскому мосту,8/28/2023,103820,W,7/17/2023,2023,6,"160081,25",3598472,"0,02885113459"
Удар по крымскому мосту,9/4/2023,84150,W,7/17/2023,2023,7,"160081,25",3598472,"0,0233849256"
Удар по крымскому мосту,9/11/2023,112006,W,7/17/2023,2023,8,"160081,25",3598472,"0,03112598903"
Удар по крымскому мосту,9/18/2023,78336,W,7/17/2023,2023,9,"160081,25",3598472,"0,02176923983"
Удар по крымскому мосту,9/25/2023,88797,W,7/17/2023,2023,10,"160081,25",3598472,"0,02467630705"
Удар по крымскому мосту,10/2/2023,68835,W,7/17/2023,2023,11,"160081,25",3598472,"0,01912895251"
Удар по крымскому мосту,10/9/2023,55108,W,7/17/2023,2023,12,"160081,25",3598472,"0,01531427784"
Удары Израиля по Ираку (2019),12/9/2019,0,W,1/6/2020,2020,-4,1612,20091,0
Удары Израиля по Ираку (2019),12/16/2019,0,W,1/6/2020,2020,-3,1612,20091,0
Удары Израиля по Ираку (2019),12/23/2019,0,W,1/6/2020,2020,-2,1612,20091,0
Удары Израиля по Ираку (2019),12/30/2019,6448,W,1/6/2020,2020,-1,1612,20091,"0,3209397243"
Удары Израиля по Ираку (2019),1/6/2020,20091,W,1/6/2020,2020,0,1612,20091,1
Удары Израиля по Ираку (2019),1/13/2020,2360,W,1/6/2020,2020,1,1612,20091,"0,1174655318"
Удары Израиля по Ираку (2019),1/20/2020,408,W,1/6/2020,2020,2,1612,20091,"0,02030760042"
Удары Израиля по Ираку (2019),1/27/2020,1476,W,1/6/2020,2020,3,1612,20091,"0,07346573092"
Удары Израиля по Ираку (2019),2/3/2020,192,W,1/6/2020,2020,4,1612,20091,"0,009556517844"
Удары Израиля по Ираку (2019),2/10/2020,270,W,1/6/2020,2020,5,1612,20091,"0,01343885322"
Удары Израиля по Ираку (2019),2/17/2020,74,W,1/6/2020,2020,6,1612,20091,"0,003683241252"
Удары Израиля по Ираку (2019),2/24/2020,64,W,1/6/2020,2020,7,1612,20091,"0,003185505948"
Удары Израиля по Ираку (2019),3/2/2020,69,W,1/6/2020,2020,8,1612,20091,"0,0034343736"
Удары Израиля по Ираку (2019),3/9/2020,545,W,1/6/2020,2020,9,1612,20091,"0,02712657409"
Удары Израиля по Ираку (2019),3/16/2020,82,W,1/6/2020,2020,10,1612,20091,"0,004081429496"
Удары Израиля по Ираку (2019),3/23/2020,69,W,1/6/2020,2020,11,1612,20091,"0,0034343736"
Удары Израиля по Ираку (2019),3/30/2020,59,W,1/6/2020,2020,12,1612,20091,"0,002936638296"
Удары ракеты atacms,10/21/2024,799,W,11/18/2024,2024,-4,"8471,25",143221,"0,00557879082"
Удары ракеты atacms,10/28/2024,1122,W,11/18/2024,2024,-3,"8471,25",143221,"0,007834046683"
Удары ракеты atacms,11/4/2024,1191,W,11/18/2024,2024,-2,"8471,25",143221,"0,008315819607"
Удары ракеты atacms,11/11/2024,30773,W,11/18/2024,2024,-1,"8471,25",143221,"0,214863742"
Удары ракеты atacms,11/18/2024,143221,W,11/18/2024,2024,0,"8471,25",143221,1
Удары ракеты atacms,11/25/2024,31470,W,11/18/2024,2024,1,"8471,25",143221,"0,2197303468"
Удары ракеты atacms,12/2/2024,3234,W,11/18/2024,2024,2,"8471,25",143221,"0,0225804875"
Удары ракеты atacms,12/9/2024,10997,W,11/18/2024,2024,3,"8471,25",143221,"0,0767834326"
Удары ракеты atacms,12/16/2024,8166,W,11/18/2024,2024,4,"8471,25",143221,"0,05701677827"
Удары ракеты atacms,12/23/2024,2584,W,11/18/2024,2024,5,"8471,25",143221,"0,01804204691"
Удары ракеты atacms,12/30/2024,3614,W,11/18/2024,2024,6,"8471,25",143221,"0,02523372969"
Удары ракеты atacms,1/6/2025,1683,W,11/18/2024,2024,7,"8471,25",143221,"0,01175107002"
Удары ракеты atacms,1/13/2025,8527,W,11/18/2024,2024,8,"8471,25",143221,"0,05953735835"
Удары ракеты atacms,1/20/2025,1373,W,11/18/2024,2024,9,"8471,25",143221,"0,009586582973"
Удары ракеты atacms,1/27/2025,1070,W,11/18/2024,2024,10,"8471,25",143221,"0,007470971436"
Удары ракеты atacms,2/3/2025,972,W,11/18/2024,2024,11,"8471,25",143221,"0,006786714239"
Удары ракеты atacms,2/10/2025,811,W,11/18/2024,2024,12,"8471,25",143221,"0,005662577415"
Удары ракеты storm shadow,10/21/2024,615,W,11/18/2024,2024,-4,"3354,75",72956,"0,008429738473"
Удары ракеты storm shadow,10/28/2024,813,W,11/18/2024,2024,-3,"3354,75",72956,"0,01114370305"
Удары ракеты storm shadow,11/4/2024,1217,W,11/18/2024,2024,-2,"3354,75",72956,"0,01668128735"
Удары ракеты storm shadow,11/11/2024,10774,W,11/18/2024,2024,-1,"3354,75",72956,"0,1476780525"
Удары ракеты storm shadow,11/18/2024,72956,W,11/18/2024,2024,0,"3354,75",72956,1
Удары ракеты storm shadow,11/25/2024,9632,W,11/18/2024,2024,1,"3354,75",72956,"0,1320247821"
Удары ракеты storm shadow,12/2/2024,1724,W,11/18/2024,2024,2,"3354,75",72956,"0,02363068151"
Удары ракеты storm shadow,12/9/2024,1620,W,11/18/2024,2024,3,"3354,75",72956,"0,02220516476"
Удары ракеты storm shadow,12/16/2024,3857,W,11/18/2024,2024,4,"3354,75",72956,"0,05286748177"
Удары ракеты storm shadow,12/23/2024,3026,W,11/18/2024,2024,5,"3354,75",72956,"0,04147705466"
Удары ракеты storm shadow,12/30/2024,5603,W,11/18/2024,2024,6,"3354,75",72956,"0,0767997149"
Удары ракеты storm shadow,1/6/2025,1633,W,11/18/2024,2024,7,"3354,75",72956,"0,02238335435"
Удары ракеты storm shadow,1/13/2025,4047,W,11/18/2024,2024,8,"3354,75",72956,"0,05547179122"
Удары ракеты storm shadow,1/20/2025,1682,W,11/18/2024,2024,9,"3354,75",72956,"0,02305499205"
Удары ракеты storm shadow,1/27/2025,4341,W,11/18/2024,2024,10,"3354,75",72956,"0,05950161741"
Удары ракеты storm shadow,2/3/2025,1239,W,11/18/2024,2024,11,"3354,75",72956,"0,01698283897"
Удары ракеты storm shadow,2/10/2025,833,W,11/18/2024,2024,12,"3354,75",72956,"0,01141784089"
Удары ракеты Орешник,10/21/2024,11972,W,11/18/2024,2024,-4,11043,2719119,"0,004402896674"
Удары ракеты Орешник,10/28/2024,7768,W,11/18/2024,2024,-3,11043,2719119,"0,002856807665"
Удары ракеты Орешник,11/4/2024,12323,W,11/18/2024,2024,-2,11043,2719119,"0,004531982602"
Удары ракеты Орешник,11/11/2024,12109,W,11/18/2024,2024,-1,11043,2719119,"0,00445328064"
Удары ракеты Орешник,11/18/2024,2719119,W,11/18/2024,2024,0,11043,2719119,1
Удары ракеты Орешник,11/25/2024,1263857,W,11/18/2024,2024,1,11043,2719119,"0,4648038574"
Удары ракеты Орешник,12/2/2024,355501,W,11/18/2024,2024,2,11043,2719119,"0,1307412438"
Удары ракеты Орешник,12/9/2024,304061,W,11/18/2024,2024,3,11043,2719119,"0,1118233516"
Удары ракеты Орешник,12/16/2024,314476,W,11/18/2024,2024,4,11043,2719119,"0,1156536363"
Удары ракеты Орешник,12/23/2024,187391,W,11/18/2024,2024,5,11043,2719119,"0,06891607171"
Удары ракеты Орешник,12/30/2024,112595,W,11/18/2024,2024,6,11043,2719119,"0,04140863272"
Удары ракеты Орешник,1/6/2025,84440,W,11/18/2024,2024,7,11043,2719119,"0,031054176"
Удары ракеты Орешник,1/13/2025,90494,W,11/18/2024,2024,8,11043,2719119,"0,03328063244"
Удары ракеты Орешник,1/20/2025,87350,W,11/18/2024,2024,9,11043,2719119,"0,03212437558"
Удары ракеты Орешник,1/27/2025,73788,W,11/18/2024,2024,10,11043,2719119,"0,02713673068"
Удары ракеты Орешник,2/3/2025,77003,W,11/18/2024,2024,11,11043,2719119,"0,02831909894"
Удары ракеты Орешник,2/10/2025,59611,W,11/18/2024,2024,12,11043,2719119,"0,02192290959"
Украина подала заявку в ЕС,5/23/2022,3477,P,6/20/2022,2022,-4,"6120,75",26983,"0,1288589112"
Украина подала заявку в ЕС,5/30/2022,4789,P,6/20/2022,2022,-3,"6120,75",26983,"0,1774821184"
Украина подала заявку в ЕС,6/6/2022,4097,P,6/20/2022,2022,-2,"6120,75",26983,"0,1518363414"
Украина подала заявку в ЕС,6/13/2022,12120,P,6/20/2022,2022,-1,"6120,75",26983,"0,4491717007"
Украина подала заявку в ЕС,6/20/2022,26983,P,6/20/2022,2022,0,"6120,75",26983,1
Украина подала заявку в ЕС,6/27/2022,5865,P,6/20/2022,2022,1,"6120,75",26983,"0,2173590779"
Украина подала заявку в ЕС,7/4/2022,2561,P,6/20/2022,2022,2,"6120,75",26983,"0,09491161101"
Украина подала заявку в ЕС,7/11/2022,1873,P,6/20/2022,2022,3,"6120,75",26983,"0,06941407553"
Украина подала заявку в ЕС,7/18/2022,2506,P,6/20/2022,2022,4,"6120,75",26983,"0,09287329059"
Украина подала заявку в ЕС,7/25/2022,1424,P,6/20/2022,2022,5,"6120,75",26983,"0,0527739688"
Украина подала заявку в ЕС,8/1/2022,1348,P,6/20/2022,2022,6,"6120,75",26983,"0,04995738057"
Украина подала заявку в ЕС,8/8/2022,1400,P,6/20/2022,2022,7,"6120,75",26983,"0,05188451988"
Украина подала заявку в ЕС,8/15/2022,1098,P,6/20/2022,2022,8,"6120,75",26983,"0,04069228774"
Украина подала заявку в ЕС,8/22/2022,1469,P,6/20/2022,2022,9,"6120,75",26983,"0,05444168551"
Украина подала заявку в ЕС,8/29/2022,1655,P,6/20/2022,2022,10,"6120,75",26983,"0,06133491458"
Украина подала заявку в ЕС,9/5/2022,1494,P,6/20/2022,2022,11,"6120,75",26983,"0,05536819479"
Украина подала заявку в ЕС,9/12/2022,1530,P,6/20/2022,2022,12,"6120,75",26983,"0,05670236816"
