event,week,queries,main_topic
Выход FarCry 5,20.08.2018,42254,C
Выход FarCry 5,27.08.2018,48905,C
Выход FarCry 5,03.09.2018,39019,C
Выход FarCry 5,10.09.2018,38046,C
Выход FarCry 5,17.09.2018,43144,C
Выход FarCry 5,24.09.2018,47227,C
Выход FarCry 5,01.10.2018,46051,C
Выход FarCry 5,08.10.2018,44438,C
Выход FarCry 5,15.10.2018,44505,C
Выход FarCry 5,22.10.2018,43044,C
Выход FarCry 5,29.10.2018,47556,C
Бой Нурмугамедова и Яквинты,01.01.2018,0,S
Бой Нурмугамедова и Яквинты,08.01.2018,0,S
Бой Нурмугамедова и Яквинты,15.01.2018,0,S
Бой Нурмугамедова и Яквинты,22.01.2018,0,S
Бой Нурмугамедова и Яквинты,29.01.2018,0,S
Бой Нурмугамедова и Яквинты,05.02.2018,0,S
Бой Нурмугамедова и Яквинты,12.02.2018,0,S
Бой Нурмугамедова и Яквинты,19.02.2018,0,S
Бой Нурмугамедова и Яквинты,26.02.2018,0,S
Бой Нурмугамедова и Яквинты,05.03.2018,0,S
Бой Нурмугамедова и Яквинты,12.03.2018,0,S
Бой Нурмугамедова и Яквинты,19.03.2018,0,S
Бой Нурмугамедова и Яквинты,26.03.2018,0,S
Бой Нурмугамедова и Яквинты,02.04.2018,160543,S
Бой Нурмугамедова и Яквинты,09.04.2018,51582,S
Бой Нурмугамедова и Яквинты,16.04.2018,3895,S
Бой Нурмугамедова и Яквинты,23.04.2018,2094,S
Бой Нурмугамедова и Яквинты,30.04.2018,1854,S
Бой Нурмугамедова и Яквинты,07.05.2018,1049,S
Бой Нурмугамедова и Яквинты,14.05.2018,823,S
Бой Нурмугамедова и Яквинты,21.05.2018,636,S
Бой Нурмугамедова и Яквинты,28.05.2018,628,S
Бой Нурмугамедова и Яквинты,04.06.2018,601,S
Бой Нурмугамедова и Яквинты,11.06.2018,559,S
Бой Нурмугамедова и Яквинты,18.06.2018,418,S
Бой Нурмугамедова и Яквинты,25.06.2018,409,S
Бой Нурмугамедова и Яквинты,02.07.2018,320,S
Бой Нурмугамедова и Яквинты,09.07.2018,523,S
Бой Нурмугамедова и Яквинты,16.07.2018,361,S
Бой Нурмугамедова и Яквинты,23.07.2018,563,S
Бой Нурмугамедова и Яквинты,30.07.2018,740,S
Бой Нурмугамедова и Яквинты,06.08.2018,780,S
Бой Нурмугамедова и Яквинты,13.08.2018,774,S
Бой Нурмугамедова и Яквинты,20.08.2018,586,S
Бой Нурмугамедова и Яквинты,27.08.2018,613,S
Бой Нурмугамедова и Яквинты,03.09.2018,582,S
Бой Нурмугамедова и Яквинты,10.09.2018,992,S
Бой Нурмугамедова и Яквинты,17.09.2018,1173,S
Бой Нурмугамедова и Яквинты,24.09.2018,1185,S
Бой Нурмугамедова и Яквинты,01.10.2018,4171,S
Бой Нурмугамедова и Яквинты,08.10.2018,2083,S
Бой Нурмугамедова и Яквинты,15.10.2018,530,S
Бой Нурмугамедова и Яквинты,22.10.2018,250,S
Бой Нурмугамедова и Яквинты,29.10.2018,285,S
Удар коалиции по Сирии в апреле 2018 года,01.01.2018,765,W
Удар коалиции по Сирии в апреле 2018 года,08.01.2018,1893,W
Удар коалиции по Сирии в апреле 2018 года,15.01.2018,486,W
Удар коалиции по Сирии в апреле 2018 года,22.01.2018,399,W
Удар коалиции по Сирии в апреле 2018 года,29.01.2018,924,W
Удар коалиции по Сирии в апреле 2018 года,05.02.2018,3158,W
Удар коалиции по Сирии в апреле 2018 года,12.02.2018,9970,W
Удар коалиции по Сирии в апреле 2018 года,19.02.2018,2509,W
Удар коалиции по Сирии в апреле 2018 года,26.02.2018,3116,W
Удар коалиции по Сирии в апреле 2018 года,05.03.2018,1028,W
Удар коалиции по Сирии в апреле 2018 года,12.03.2018,5664,W
Удар коалиции по Сирии в апреле 2018 года,19.03.2018,3293,W
Удар коалиции по Сирии в апреле 2018 года,26.03.2018,1530,W
Удар коалиции по Сирии в апреле 2018 года,02.04.2018,1126,W
Удар коалиции по Сирии в апреле 2018 года,09.04.2018,473709,W
Удар коалиции по Сирии в апреле 2018 года,16.04.2018,63240,W
Удар коалиции по Сирии в апреле 2018 года,23.04.2018,9519,W
Удар коалиции по Сирии в апреле 2018 года,30.04.2018,11722,W
Удар коалиции по Сирии в апреле 2018 года,07.05.2018,8470,W
Удар коалиции по Сирии в апреле 2018 года,14.05.2018,2895,W
Удар коалиции по Сирии в апреле 2018 года,21.05.2018,2725,W
Удар коалиции по Сирии в апреле 2018 года,28.05.2018,1655,W
Удар коалиции по Сирии в апреле 2018 года,04.06.2018,1291,W
Удар коалиции по Сирии в апреле 2018 года,11.06.2018,1239,W
Удар коалиции по Сирии в апреле 2018 года,18.06.2018,1254,W
Удар коалиции по Сирии в апреле 2018 года,25.06.2018,1065,W
Удар коалиции по Сирии в апреле 2018 года,02.07.2018,856,W
Удар коалиции по Сирии в апреле 2018 года,09.07.2018,1088,W
Удар коалиции по Сирии в апреле 2018 года,16.07.2018,956,W
Удар коалиции по Сирии в апреле 2018 года,23.07.2018,677,W
Удар коалиции по Сирии в апреле 2018 года,30.07.2018,466,W
Удар коалиции по Сирии в апреле 2018 года,06.08.2018,613,W
Удар коалиции по Сирии в апреле 2018 года,13.08.2018,556,W
Удар коалиции по Сирии в апреле 2018 года,20.08.2018,2019,W
Удар коалиции по Сирии в апреле 2018 года,27.08.2018,3938,W
Удар коалиции по Сирии в апреле 2018 года,03.09.2018,4433,W
Удар коалиции по Сирии в апреле 2018 года,10.09.2018,5876,W
Удар коалиции по Сирии в апреле 2018 года,17.09.2018,3404,W
Удар коалиции по Сирии в апреле 2018 года,24.09.2018,1478,W
Удар коалиции по Сирии в апреле 2018 года,01.10.2018,2504,W
Удар коалиции по Сирии в апреле 2018 года,08.10.2018,1747,W
Удар коалиции по Сирии в апреле 2018 года,15.10.2018,1360,W
Удар коалиции по Сирии в апреле 2018 года,22.10.2018,881,W
Удар коалиции по Сирии в апреле 2018 года,29.10.2018,1032,W
Первая попытка блокировки Telegram в РФ,01.01.2018,64,a
Первая попытка блокировки Telegram в РФ,08.01.2018,76,P
Первая попытка блокировки Telegram в РФ,15.01.2018,68,P
Первая попытка блокировки Telegram в РФ,22.01.2018,86,P
Первая попытка блокировки Telegram в РФ,29.01.2018,81,P
Первая попытка блокировки Telegram в РФ,05.02.2018,65,P
Первая попытка блокировки Telegram в РФ,12.02.2018,61,P
Первая попытка блокировки Telegram в РФ,19.02.2018,64,P
Первая попытка блокировки Telegram в РФ,26.02.2018,65,P
Первая попытка блокировки Telegram в РФ,05.03.2018,75,P
Первая попытка блокировки Telegram в РФ,12.03.2018,71,P
Первая попытка блокировки Telegram в РФ,19.03.2018,992,P
Первая попытка блокировки Telegram в РФ,26.03.2018,1091,P
Первая попытка блокировки Telegram в РФ,02.04.2018,2543,P
Первая попытка блокировки Telegram в РФ,09.04.2018,16206,P
Первая попытка блокировки Telegram в РФ,16.04.2018,29079,P
Первая попытка блокировки Telegram в РФ,23.04.2018,16623,P
Первая попытка блокировки Telegram в РФ,30.04.2018,6014,P
Первая попытка блокировки Telegram в РФ,07.05.2018,2977,P
Первая попытка блокировки Telegram в РФ,14.05.2018,3025,P
Первая попытка блокировки Telegram в РФ,21.05.2018,2279,P
Первая попытка блокировки Telegram в РФ,28.05.2018,2827,P
Первая попытка блокировки Telegram в РФ,04.06.2018,2015,P
Первая попытка блокировки Telegram в РФ,11.06.2018,1414,P
Первая попытка блокировки Telegram в РФ,18.06.2018,1197,P
Первая попытка блокировки Telegram в РФ,25.06.2018,1077,P
Первая попытка блокировки Telegram в РФ,02.07.2018,971,P
Первая попытка блокировки Telegram в РФ,09.07.2018,1019,P
Первая попытка блокировки Telegram в РФ,16.07.2018,1595,P
Первая попытка блокировки Telegram в РФ,23.07.2018,1231,P
Первая попытка блокировки Telegram в РФ,30.07.2018,913,P
Первая попытка блокировки Telegram в РФ,06.08.2018,810,P
Первая попытка блокировки Telegram в РФ,13.08.2018,698,P
Первая попытка блокировки Telegram в РФ,20.08.2018,560,P
Первая попытка блокировки Telegram в РФ,27.08.2018,654,P
Первая попытка блокировки Telegram в РФ,03.09.2018,674,P
Первая попытка блокировки Telegram в РФ,10.09.2018,548,P
Первая попытка блокировки Telegram в РФ,17.09.2018,529,P
